Order_ID,Order_Date,Customer_ID,Gender,Age,City,Category,Product_Name,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating,Delivery_Status
ORD04021,2025-07-28,C1570,Male,45,Delhi,Shoes,Sneakers,3,2499,0,7497.0,Net Banking,4.6,Returned
ORD04022,2025-04-23,C1981,Female,43,Chennai,Dress,Kurti,4,1999,20,6396.8,Card,3.9,Cancelled
ORD04023,2025-09-17,C1278,Female,32,Delhi,Top,Shirt,3,1499,0,4497.0,Net Banking,4.9,Returned
ORD04024,2025-12-19,C1624,Female,39,Hyderabad,Shoes,Sandals,4,1999,10,7196.4,Card,4.3,Returned
ORD04025,2025-10-17,C1925,Male,30,Hyderabad,Dress,Kurti,2,1499,10,2698.2,Net Banking,4.0,Delivered
ORD04026,2025-06-29,C1852,Female,49,Chennai,Bottom,Jeans,3,999,10,2697.3,UPI,3.5,Delivered
ORD04027,2025-10-28,C1568,Male,43,Pune,Dress,Maxi Dress,2,1999,10,3598.2,UPI,4.7,Delivered
ORD04028,2025-01-02,C1228,Male,37,Mumbai,Shoes,Sandals,4,799,5,3036.2,Net Banking,4.4,Returned
ORD04029,2025-10-09,C1960,Male,50,Chennai,Dress,Kurti,2,1499,20,2398.4,Net Banking,4.8,Returned
ORD04030,2025-02-22,C1629,Female,18,Bengaluru,Bottom,Jeans,1,1999,15,1699.15,Card,4.7,Cancelled
ORD04031,2025-01-17,C1170,Female,41,Hyderabad,Top,Crop Top,1,799,5,759.05,Cash,4.4,Delivered
ORD04032,2025-07-06,C1327,Female,37,Hyderabad,Bottom,Jeans,1,1499,10,1349.1,Net Banking,4.2,Delivered
ORD04033,2025-01-02,C1803,Female,43,Pune,Top,Crop Top,1,499,15,424.15,Cash,4.5,Returned
ORD04034,2025-01-04,C1797,Male,45,Bengaluru,Shoes,Sneakers,3,499,0,1497.0,UPI,4.4,Returned
ORD04035,2025-07-27,C1021,Male,36,Delhi,Dress,Kurti,3,799,0,2397.0,Cash,4.2,Returned
ORD04036,2025-04-28,C1777,Female,46,Delhi,Accessories,Watch,1,1999,0,1999.0,Net Banking,3.9,Returned
ORD04037,2025-04-08,C1274,Male,44,Pune,Bottom,Leggings,4,2999,0,11996.0,Cash,4.1,Delivered
ORD04038,2025-10-29,C1975,Female,55,Bengaluru,Top,Crop Top,2,2999,10,5398.2,Net Banking,4.4,Cancelled
ORD04039,2025-09-22,C1569,Male,36,Pune,Dress,Kurti,1,1999,15,1699.15,Cash,4.6,Cancelled
ORD04040,2025-05-14,C1341,Male,26,Chennai,Dress,Floral Dress,4,799,10,2876.4,Net Banking,4.3,Delivered
ORD04041,2025-03-22,C1670,Male,19,Hyderabad,Accessories,Handbag,4,1999,0,7996.0,Cash,4.8,Returned
ORD04042,2025-06-15,C1338,Female,19,Pune,Top,T-Shirt,2,499,5,948.1,Net Banking,3.9,Delivered
ORD04043,2025-05-08,C1058,Female,31,Bengaluru,Bottom,Leggings,4,2999,20,9596.8,Cash,4.2,Returned
ORD04044,2025-07-09,C1111,Male,36,Pune,Accessories,Handbag,4,2499,0,9996.0,Card,4.5,Returned
ORD04045,2025-10-24,C1672,Male,26,Chennai,Shoes,Heels,4,1499,15,5096.6,Card,4.4,Returned
ORD04046,2025-08-04,C1482,Female,39,Bengaluru,Accessories,Watch,4,799,15,2716.6,UPI,3.6,Delivered
ORD04047,2025-03-25,C1551,Female,37,Mumbai,Dress,Kurti,3,999,10,2697.3,Card,4.5,Returned
ORD04048,2025-05-01,C1691,Female,42,Bengaluru,Accessories,Watch,4,1999,10,7196.4,Cash,4.9,Cancelled
ORD04049,2025-09-03,C1530,Female,32,Hyderabad,Accessories,Watch,4,1999,0,7996.0,UPI,4.3,Returned
ORD04050,2025-11-16,C1292,Male,36,Delhi,Dress,Kurti,2,999,20,1598.4,Cash,3.6,Returned
ORD04051,2025-06-03,C1279,Female,27,Bengaluru,Bottom,Jeans,4,499,15,1696.6,Net Banking,3.7,Delivered
ORD04052,2025-03-25,C1562,Female,35,Pune,Dress,Kurti,3,999,15,2547.45,Net Banking,4.7,Returned
ORD04053,2025-07-15,C1816,Male,33,Bengaluru,Dress,Kurti,2,1999,0,3998.0,Card,4.9,Cancelled
ORD04054,2025-11-08,C1705,Male,19,Hyderabad,Dress,Floral Dress,3,1499,20,3597.6,Cash,4.9,Cancelled
ORD04055,2025-02-24,C1195,Male,29,Delhi,Shoes,Heels,4,499,15,1696.6,Net Banking,4.0,Returned
ORD04056,2025-02-17,C1781,Female,48,Pune,Accessories,Watch,3,2999,15,7647.45,Net Banking,4.7,Delivered
ORD04057,2025-07-26,C1923,Male,32,Hyderabad,Shoes,Heels,4,2499,20,7996.8,Net Banking,4.1,Delivered
ORD04058,2025-07-29,C1132,Female,51,Bengaluru,Accessories,Handbag,2,499,5,948.1,Cash,3.7,Delivered
ORD04059,2025-05-22,C1580,Female,46,Pune,Accessories,Watch,4,1499,10,5396.4,Cash,4.7,Delivered
ORD04060,2025-10-16,C1665,Female,36,Pune,Shoes,Heels,3,2999,5,8547.15,Card,4.7,Delivered
ORD04061,2025-02-09,C1717,Male,51,Hyderabad,Shoes,Heels,2,499,20,798.4,Card,4.5,Returned
ORD04062,2025-01-10,C1363,Male,42,Delhi,Accessories,Handbag,1,499,20,399.2,UPI,3.7,Returned
ORD04063,2025-01-20,C1949,Male,28,Mumbai,Bottom,Leggings,4,1999,15,6796.6,Card,4.4,Delivered
ORD04064,2025-03-04,C1950,Female,47,Delhi,Bottom,Jeans,3,499,10,1347.3,Cash,4.8,Cancelled
ORD04065,2025-02-17,C1667,Male,48,Bengaluru,Top,Shirt,4,1999,15,6796.6,Card,5.0,Delivered
ORD04066,2025-03-21,C1020,Male,53,Delhi,Top,T-Shirt,3,1499,20,3597.6,Cash,4.0,Returned
ORD04067,2025-12-09,C1967,Male,54,Chennai,Shoes,Heels,4,499,15,1696.6,Cash,4.8,Delivered
ORD04068,2025-06-07,C1064,Female,33,Chennai,Shoes,Heels,1,499,5,474.05,Card,3.6,Cancelled
ORD04069,2025-08-08,C1378,Female,36,Bengaluru,Shoes,Heels,2,799,10,1438.2,UPI,4.5,Delivered
ORD04070,2025-03-30,C1446,Female,37,Chennai,Dress,Floral Dress,3,2499,15,6372.45,UPI,4.2,Delivered
ORD04071,2025-02-28,C1914,Female,31,Delhi,Accessories,Scarf,2,2499,20,3998.4,Card,4.8,Returned
ORD04072,2025-09-30,C1684,Female,18,Bengaluru,Bottom,Jeans,3,2499,15,6372.45,UPI,3.7,Delivered
ORD04073,2025-05-06,C1756,Female,20,Bengaluru,Accessories,Watch,4,2999,10,10796.4,Cash,4.8,Cancelled
ORD04074,2025-10-02,C1905,Male,34,Pune,Dress,Kurti,3,499,10,1347.3,Cash,4.5,Cancelled
ORD04075,2025-01-31,C1411,Male,45,Pune,Bottom,Leggings,4,2499,10,8996.4,UPI,3.6,Cancelled
ORD04076,2025-05-03,C1809,Male,32,Pune,Bottom,Trousers,4,799,15,2716.6,Cash,3.7,Cancelled
ORD04077,2025-05-19,C1913,Male,53,Pune,Bottom,Leggings,3,799,20,1917.6,Cash,4.7,Returned
ORD04078,2025-07-01,C1956,Male,48,Hyderabad,Dress,Floral Dress,2,2999,5,5698.1,Net Banking,3.7,Delivered
ORD04079,2025-05-03,C1777,Female,31,Mumbai,Dress,Maxi Dress,2,1999,0,3998.0,Card,4.8,Returned
ORD04080,2025-07-08,C1723,Female,42,Mumbai,Top,T-Shirt,3,2499,10,6747.3,Cash,4.7,Cancelled
ORD04081,2025-08-15,C1559,Male,32,Hyderabad,Shoes,Heels,4,2999,10,10796.4,Card,4.6,Cancelled
ORD04082,2025-06-29,C1081,Female,46,Hyderabad,Accessories,Watch,2,499,0,998.0,Net Banking,4.4,Cancelled
ORD04083,2025-04-03,C1743,Male,46,Hyderabad,Top,Crop Top,1,2499,20,1999.2,Card,4.0,Delivered
ORD04084,2025-10-29,C1877,Female,43,Chennai,Dress,Kurti,4,2999,10,10796.4,UPI,4.4,Returned
ORD04085,2025-07-13,C1655,Female,18,Mumbai,Bottom,Leggings,4,799,10,2876.4,Card,4.5,Returned
ORD04086,2025-06-18,C1054,Male,26,Pune,Dress,Kurti,4,999,20,3196.8,Net Banking,4.2,Returned
ORD04087,2025-08-25,C1294,Male,55,Pune,Top,T-Shirt,3,1499,20,3597.6,Net Banking,4.9,Returned
ORD04088,2025-01-22,C1152,Female,34,Delhi,Accessories,Watch,4,1499,5,5696.2,UPI,4.4,Cancelled
ORD04089,2025-10-05,C1668,Male,25,Pune,Shoes,Sneakers,1,1999,15,1699.15,Card,3.6,Delivered
ORD04090,2025-11-29,C1073,Female,34,Mumbai,Top,Shirt,4,799,20,2556.8,Net Banking,4.5,Delivered
ORD04091,2025-01-15,C1500,Male,40,Mumbai,Shoes,Heels,4,999,15,3396.6,Net Banking,3.6,Returned
ORD04092,2025-02-24,C1976,Male,18,Chennai,Shoes,Heels,2,2499,0,4998.0,UPI,4.3,Delivered
ORD04093,2025-10-19,C1957,Male,21,Bengaluru,Shoes,Sneakers,2,799,0,1598.0,Cash,4.0,Delivered
ORD04094,2025-01-13,C1822,Female,27,Hyderabad,Shoes,Heels,3,799,0,2397.0,Card,4.3,Delivered
ORD04095,2025-06-03,C1391,Female,35,Bengaluru,Shoes,Heels,2,799,5,1518.1,UPI,4.8,Delivered
ORD04096,2025-11-26,C1242,Female,47,Hyderabad,Shoes,Sneakers,4,499,15,1696.6,Card,4.2,Delivered
ORD04097,2025-11-08,C1026,Female,48,Hyderabad,Bottom,Jeans,1,499,0,499.0,UPI,4.2,Cancelled
ORD04098,2025-07-20,C1277,Female,45,Chennai,Dress,Kurti,1,1499,0,1499.0,Cash,4.6,Cancelled
ORD04099,2025-04-26,C1824,Male,43,Chennai,Bottom,Leggings,3,1499,20,3597.6,Net Banking,3.5,Cancelled
ORD04100,2025-02-12,C1853,Male,55,Hyderabad,Bottom,Trousers,3,2999,15,7647.45,Card,4.9,Cancelled
ORD04101,2025-04-22,C1789,Male,52,Pune,Shoes,Sandals,3,1999,15,5097.45,Cash,4.0,Returned
ORD04102,2025-10-06,C1178,Male,47,Pune,Top,T-Shirt,3,799,0,2397.0,UPI,3.9,Delivered
ORD04103,2025-06-27,C1207,Female,36,Chennai,Top,Shirt,4,999,10,3596.4,UPI,3.9,Returned
ORD04104,2025-03-14,C1839,Male,21,Mumbai,Top,Crop Top,2,999,0,1998.0,Cash,3.7,Cancelled
ORD04105,2025-04-26,C1701,Male,19,Hyderabad,Top,T-Shirt,4,2999,5,11396.2,UPI,5.0,Cancelled
ORD04106,2025-12-22,C1080,Male,28,Delhi,Bottom,Trousers,1,1999,20,1599.2,UPI,4.6,Returned
ORD04107,2025-12-15,C1848,Female,48,Mumbai,Bottom,Trousers,2,499,15,848.3,UPI,5.0,Delivered
ORD04108,2025-01-01,C1578,Male,47,Bengaluru,Top,Shirt,1,2499,15,2124.15,Net Banking,4.3,Delivered
ORD04109,2025-09-05,C1206,Female,25,Pune,Bottom,Jeans,1,999,5,949.05,UPI,4.9,Returned
ORD04110,2025-06-07,C1103,Female,48,Mumbai,Dress,Maxi Dress,4,1999,15,6796.6,Cash,3.9,Cancelled
ORD04111,2025-04-06,C1351,Male,38,Bengaluru,Bottom,Leggings,3,799,15,2037.45,Net Banking,3.9,Returned
ORD04112,2025-04-24,C1696,Female,23,Bengaluru,Accessories,Scarf,4,2499,15,8496.6,Net Banking,4.7,Delivered
ORD04113,2025-01-16,C1102,Female,19,Hyderabad,Top,Crop Top,2,2499,5,4748.1,Cash,4.5,Cancelled
ORD04114,2025-02-19,C1635,Female,32,Mumbai,Dress,Kurti,4,2999,0,11996.0,Card,4.0,Delivered
ORD04115,2025-08-03,C1077,Male,41,Chennai,Bottom,Leggings,4,799,10,2876.4,Cash,4.6,Cancelled
ORD04116,2025-12-16,C1835,Male,45,Mumbai,Top,T-Shirt,3,499,15,1272.45,UPI,3.7,Returned
ORD04117,2025-10-22,C1547,Male,40,Pune,Shoes,Heels,1,2499,5,2374.05,Card,3.5,Returned
ORD04118,2025-09-28,C1062,Female,46,Hyderabad,Top,Shirt,2,1499,5,2848.1,Card,4.0,Returned
ORD04119,2025-08-06,C1474,Female,27,Pune,Shoes,Sneakers,3,2499,10,6747.3,Net Banking,3.6,Cancelled
ORD04120,2025-06-04,C1133,Male,26,Bengaluru,Bottom,Jeans,1,1999,15,1699.15,Card,3.9,Cancelled
ORD04121,2025-11-23,C1176,Female,24,Bengaluru,Bottom,Trousers,4,499,20,1596.8,Card,4.6,Cancelled
ORD04122,2025-03-21,C1386,Male,46,Bengaluru,Accessories,Handbag,3,999,10,2697.3,Card,4.3,Delivered
ORD04123,2025-10-14,C1933,Female,43,Bengaluru,Dress,Floral Dress,3,1999,0,5997.0,Card,3.7,Returned
ORD04124,2025-05-10,C1267,Female,45,Delhi,Dress,Maxi Dress,1,1999,15,1699.15,Card,5.0,Delivered
ORD04125,2025-02-28,C1422,Male,22,Bengaluru,Bottom,Leggings,4,1999,10,7196.4,Cash,4.9,Delivered
ORD04126,2025-06-02,C1335,Female,47,Pune,Shoes,Sneakers,2,999,5,1898.1,Cash,4.4,Delivered
ORD04127,2025-01-23,C1496,Female,44,Delhi,Dress,Maxi Dress,4,999,10,3596.4,Net Banking,4.6,Cancelled
ORD04128,2025-08-22,C1446,Male,49,Hyderabad,Bottom,Jeans,2,1999,5,3798.1,Card,3.7,Delivered
ORD04129,2025-03-07,C1942,Female,41,Mumbai,Bottom,Trousers,3,1999,5,5697.15,Cash,4.5,Cancelled
ORD04130,2025-07-06,C1826,Male,37,Pune,Accessories,Handbag,4,2999,0,11996.0,Net Banking,4.5,Returned
ORD04131,2025-11-27,C1784,Male,20,Chennai,Bottom,Leggings,4,499,10,1796.4,UPI,3.6,Returned
ORD04132,2025-09-17,C1839,Male,38,Hyderabad,Shoes,Sneakers,1,2499,5,2374.05,Cash,4.7,Returned
ORD04133,2025-09-01,C1075,Male,46,Bengaluru,Accessories,Scarf,1,2499,0,2499.0,UPI,3.7,Returned
ORD04134,2025-10-30,C1098,Female,36,Delhi,Shoes,Sandals,3,799,20,1917.6,Net Banking,3.5,Cancelled
ORD04135,2025-10-03,C1609,Male,28,Hyderabad,Bottom,Jeans,1,2499,5,2374.05,UPI,3.5,Returned
ORD04136,2025-01-17,C1158,Male,47,Bengaluru,Bottom,Jeans,4,999,20,3196.8,Cash,4.6,Returned
ORD04137,2025-09-26,C1014,Male,33,Hyderabad,Top,Shirt,3,1999,15,5097.45,Net Banking,4.9,Returned
ORD04138,2025-07-06,C1593,Male,25,Hyderabad,Shoes,Sneakers,4,499,0,1996.0,UPI,4.3,Delivered
ORD04139,2025-03-20,C1559,Female,51,Chennai,Top,T-Shirt,1,999,5,949.05,Net Banking,4.2,Cancelled
ORD04140,2025-02-06,C1062,Male,45,Hyderabad,Top,Crop Top,2,499,5,948.1,Card,3.5,Delivered
ORD04141,2025-07-07,C1275,Male,40,Chennai,Top,Crop Top,4,1499,15,5096.6,UPI,3.8,Cancelled
ORD04142,2025-03-10,C1634,Male,37,Mumbai,Accessories,Handbag,4,499,5,1896.2,Net Banking,4.2,Delivered
ORD04143,2025-07-19,C1205,Female,35,Hyderabad,Bottom,Trousers,2,999,20,1598.4,Cash,3.8,Returned
ORD04144,2025-04-28,C1962,Male,41,Delhi,Accessories,Handbag,1,1999,5,1899.05,Cash,4.7,Returned
ORD04145,2025-11-28,C1528,Male,45,Pune,Top,Crop Top,2,999,15,1698.3,UPI,4.5,Returned
ORD04146,2025-11-22,C1153,Female,23,Delhi,Bottom,Trousers,4,999,5,3796.2,UPI,3.5,Cancelled
ORD04147,2025-11-18,C1674,Male,20,Mumbai,Accessories,Watch,1,1499,15,1274.15,Net Banking,4.3,Cancelled
ORD04148,2025-10-05,C1082,Male,53,Hyderabad,Accessories,Scarf,1,999,10,899.1,UPI,4.8,Returned
ORD04149,2025-09-05,C1276,Female,20,Pune,Top,Crop Top,3,999,20,2397.6,Card,4.0,Returned
ORD04150,2025-09-10,C1672,Male,19,Pune,Top,Crop Top,4,999,20,3196.8,UPI,4.8,Returned
ORD04151,2025-04-18,C1987,Female,46,Delhi,Shoes,Sneakers,1,1999,15,1699.15,Card,3.9,Cancelled
ORD04152,2025-08-04,C1512,Male,53,Delhi,Accessories,Handbag,3,999,10,2697.3,Net Banking,4.8,Cancelled
ORD04153,2025-04-19,C1389,Male,35,Chennai,Dress,Floral Dress,1,999,20,799.2,Card,3.7,Returned
ORD04154,2025-01-03,C1138,Female,25,Hyderabad,Accessories,Scarf,3,2999,15,7647.45,UPI,4.5,Returned
ORD04155,2025-01-26,C1636,Female,48,Chennai,Shoes,Sneakers,3,2499,10,6747.3,Net Banking,4.7,Delivered
ORD04156,2025-05-05,C1975,Male,52,Mumbai,Bottom,Trousers,4,1499,10,5396.4,Cash,4.2,Returned
ORD04157,2025-12-12,C1058,Male,44,Mumbai,Top,Crop Top,1,1999,0,1999.0,Cash,4.8,Cancelled
ORD04158,2025-03-10,C1046,Male,28,Mumbai,Shoes,Heels,1,1999,0,1999.0,UPI,4.7,Returned
ORD04159,2025-08-10,C1568,Male,50,Bengaluru,Accessories,Watch,3,1499,5,4272.15,Net Banking,3.8,Returned
ORD04160,2025-07-31,C1570,Female,42,Hyderabad,Shoes,Heels,3,999,5,2847.15,Cash,4.0,Delivered
ORD04161,2025-12-03,C1410,Female,50,Bengaluru,Shoes,Heels,3,1999,15,5097.45,UPI,4.3,Delivered
ORD04162,2025-07-27,C1656,Female,39,Mumbai,Dress,Floral Dress,1,799,10,719.1,Card,4.0,Returned
ORD04163,2025-11-17,C1999,Female,36,Bengaluru,Shoes,Sandals,3,799,20,1917.6,UPI,3.9,Returned
ORD04164,2025-07-17,C1217,Male,48,Pune,Dress,Kurti,3,999,0,2997.0,Net Banking,4.0,Cancelled
ORD04165,2025-10-30,C1403,Male,30,Hyderabad,Bottom,Trousers,1,2999,0,2999.0,Net Banking,4.3,Returned
ORD04166,2025-10-22,C1537,Male,30,Mumbai,Accessories,Watch,3,1999,10,5397.3,Card,3.7,Returned
ORD04167,2025-02-11,C1532,Male,24,Chennai,Dress,Kurti,4,2999,15,10196.6,Net Banking,4.6,Returned
ORD04168,2025-10-07,C1638,Male,55,Hyderabad,Shoes,Heels,2,1499,0,2998.0,Cash,4.7,Cancelled
ORD04169,2025-10-21,C1788,Female,48,Delhi,Top,Shirt,1,999,5,949.05,Card,4.5,Cancelled
ORD04170,2025-04-19,C1732,Female,23,Bengaluru,Bottom,Leggings,4,2499,20,7996.8,UPI,4.3,Cancelled
ORD04171,2025-06-11,C1536,Male,52,Delhi,Accessories,Scarf,4,2999,15,10196.6,Card,4.1,Delivered
ORD04172,2025-08-17,C1857,Male,19,Delhi,Accessories,Watch,3,799,0,2397.0,Card,4.9,Cancelled
ORD04173,2025-09-08,C1306,Male,26,Chennai,Dress,Floral Dress,4,499,10,1796.4,Cash,4.0,Returned
ORD04174,2025-10-17,C1891,Male,28,Bengaluru,Accessories,Watch,4,1499,20,4796.8,UPI,4.0,Delivered
ORD04175,2025-09-24,C1711,Male,40,Hyderabad,Dress,Maxi Dress,2,1499,5,2848.1,Cash,3.7,Delivered
ORD04176,2025-03-30,C1206,Male,41,Chennai,Top,Crop Top,2,2999,10,5398.2,UPI,4.0,Cancelled
ORD04177,2025-02-22,C1784,Female,29,Chennai,Top,Shirt,3,999,15,2547.45,Net Banking,3.6,Returned
ORD04178,2025-09-21,C1841,Female,30,Mumbai,Top,Shirt,1,2999,10,2699.1,Net Banking,4.4,Cancelled
ORD04179,2025-01-18,C1132,Male,20,Bengaluru,Dress,Floral Dress,2,499,15,848.3,UPI,3.9,Cancelled
ORD04180,2025-04-17,C1286,Female,18,Mumbai,Shoes,Heels,2,2999,10,5398.2,Net Banking,3.9,Delivered
ORD04181,2025-07-26,C1653,Male,55,Hyderabad,Top,Crop Top,3,1499,10,4047.3,Net Banking,3.6,Delivered
ORD04182,2025-02-15,C1275,Male,40,Pune,Top,Shirt,2,499,10,898.2,Net Banking,4.6,Delivered
ORD04183,2025-12-04,C1319,Female,28,Bengaluru,Top,Crop Top,4,1999,10,7196.4,UPI,3.6,Cancelled
ORD04184,2025-03-20,C1898,Male,34,Pune,Top,Crop Top,2,999,10,1798.2,Cash,4.5,Cancelled
ORD04185,2025-03-01,C1231,Male,18,Delhi,Bottom,Jeans,1,2999,15,2549.15,Cash,4.8,Cancelled
ORD04186,2025-03-26,C1201,Female,21,Hyderabad,Accessories,Scarf,2,1499,10,2698.2,Net Banking,4.8,Delivered
ORD04187,2025-07-03,C1411,Male,50,Delhi,Bottom,Leggings,2,799,10,1438.2,UPI,4.0,Cancelled
ORD04188,2025-08-13,C1304,Female,55,Hyderabad,Top,Crop Top,3,799,20,1917.6,UPI,4.3,Delivered
ORD04189,2025-04-14,C1929,Male,47,Hyderabad,Bottom,Trousers,3,1499,5,4272.15,Card,4.7,Returned
ORD04190,2025-07-09,C1026,Male,47,Delhi,Shoes,Sneakers,3,499,10,1347.3,UPI,3.9,Returned
ORD04191,2025-11-10,C1649,Male,43,Delhi,Shoes,Sandals,4,999,10,3596.4,Net Banking,4.3,Cancelled
ORD04192,2025-04-04,C1043,Female,33,Pune,Shoes,Sandals,2,799,5,1518.1,UPI,3.8,Returned
ORD04193,2025-08-08,C1873,Female,24,Chennai,Top,Crop Top,1,1999,0,1999.0,Card,4.8,Returned
ORD04194,2025-03-17,C1853,Male,27,Hyderabad,Top,Shirt,1,2999,0,2999.0,Net Banking,4.8,Delivered
ORD04195,2025-03-03,C1276,Male,26,Chennai,Top,T-Shirt,2,799,20,1278.4,Cash,4.1,Returned
ORD04196,2025-05-28,C1245,Male,27,Mumbai,Bottom,Jeans,2,999,20,1598.4,Card,3.7,Cancelled
ORD04197,2025-09-27,C1960,Male,52,Chennai,Dress,Floral Dress,1,499,5,474.05,Card,3.7,Returned
ORD04198,2025-10-18,C1098,Male,39,Mumbai,Top,Shirt,1,2499,20,1999.2,Card,4.8,Cancelled
ORD04199,2025-04-05,C1602,Female,51,Delhi,Bottom,Leggings,1,2499,15,2124.15,Net Banking,5.0,Cancelled
ORD04200,2025-11-02,C1889,Female,47,Hyderabad,Shoes,Heels,3,499,20,1197.6,Cash,4.6,Delivered
ORD04201,2025-11-25,C1476,Male,21,Bengaluru,Shoes,Sneakers,3,499,20,1197.6,Card,3.8,Delivered
ORD04202,2025-06-21,C1433,Female,28,Bengaluru,Shoes,Sneakers,2,1499,5,2848.1,UPI,4.9,Returned
ORD04203,2025-11-03,C1684,Female,46,Bengaluru,Top,Shirt,2,1999,5,3798.1,Card,3.9,Cancelled
ORD04204,2025-05-24,C1442,Male,28,Mumbai,Top,Crop Top,3,799,20,1917.6,Card,3.7,Delivered
ORD04205,2025-06-16,C1180,Male,31,Delhi,Accessories,Handbag,2,1999,0,3998.0,UPI,3.8,Returned
ORD04206,2025-05-30,C1941,Male,24,Delhi,Top,Shirt,1,2999,20,2399.2,Cash,4.8,Delivered
ORD04207,2025-03-21,C1257,Female,42,Bengaluru,Top,Shirt,3,799,5,2277.15,UPI,4.4,Cancelled
ORD04208,2025-08-01,C1930,Male,30,Mumbai,Accessories,Handbag,2,2999,10,5398.2,Net Banking,3.6,Returned
ORD04209,2025-04-30,C1212,Female,50,Chennai,Dress,Maxi Dress,2,2999,10,5398.2,Cash,4.3,Cancelled
ORD04210,2025-10-24,C1654,Female,39,Hyderabad,Dress,Kurti,1,999,5,949.05,Net Banking,4.6,Returned
ORD04211,2025-09-02,C1132,Male,29,Chennai,Accessories,Watch,1,1999,5,1899.05,Card,4.0,Delivered
ORD04212,2025-02-05,C1570,Female,37,Hyderabad,Dress,Maxi Dress,1,1999,15,1699.15,Cash,4.8,Returned
ORD04213,2025-11-14,C1100,Female,53,Mumbai,Shoes,Heels,4,2499,10,8996.4,Cash,3.8,Cancelled
ORD04214,2025-12-07,C1858,Male,47,Chennai,Shoes,Heels,1,1999,15,1699.15,UPI,4.4,Cancelled
ORD04215,2025-11-22,C1684,Female,24,Pune,Top,Shirt,2,2499,10,4498.2,UPI,4.7,Returned
ORD04216,2025-03-15,C1432,Female,46,Bengaluru,Bottom,Trousers,4,799,10,2876.4,UPI,5.0,Cancelled
ORD04217,2025-06-04,C1495,Male,33,Mumbai,Accessories,Watch,1,2499,10,2249.1,Net Banking,4.4,Returned
ORD04218,2025-03-21,C1024,Female,38,Delhi,Top,Shirt,3,2999,5,8547.15,Card,5.0,Delivered
ORD04219,2025-01-31,C1712,Male,48,Pune,Shoes,Sandals,1,999,5,949.05,Cash,3.9,Delivered
ORD04220,2025-12-13,C1863,Female,52,Mumbai,Bottom,Jeans,1,499,20,399.2,UPI,3.6,Cancelled
ORD04221,2025-07-06,C1167,Female,35,Hyderabad,Bottom,Jeans,1,2499,5,2374.05,Net Banking,3.7,Returned
ORD04222,2025-11-17,C1684,Female,36,Delhi,Shoes,Sandals,4,499,15,1696.6,Card,4.2,Cancelled
ORD04223,2025-01-16,C1471,Male,20,Chennai,Shoes,Sandals,2,499,15,848.3,UPI,5.0,Cancelled
ORD04224,2025-01-05,C1380,Female,37,Mumbai,Dress,Floral Dress,2,999,10,1798.2,UPI,4.3,Delivered
ORD04225,2025-01-14,C1286,Female,55,Pune,Accessories,Watch,3,2499,20,5997.6,UPI,4.5,Cancelled
ORD04226,2025-05-31,C1939,Male,19,Delhi,Dress,Maxi Dress,2,2499,5,4748.1,Card,4.5,Delivered
ORD04227,2025-01-31,C1469,Male,35,Chennai,Shoes,Heels,1,999,0,999.0,Card,3.7,Delivered
ORD04228,2025-07-06,C1745,Female,53,Delhi,Dress,Maxi Dress,3,2999,0,8997.0,UPI,3.8,Returned
ORD04229,2025-05-17,C1118,Female,51,Mumbai,Shoes,Sneakers,4,1499,10,5396.4,Cash,4.5,Delivered
ORD04230,2025-03-09,C1953,Female,48,Pune,Bottom,Leggings,1,1999,10,1799.1,Card,3.7,Delivered
ORD04231,2025-03-04,C1120,Male,45,Mumbai,Bottom,Jeans,4,499,0,1996.0,Net Banking,4.9,Delivered
ORD04232,2025-01-19,C1402,Male,44,Delhi,Bottom,Jeans,3,1999,5,5697.15,UPI,3.9,Cancelled
ORD04233,2025-03-04,C1869,Male,49,Mumbai,Bottom,Trousers,4,799,10,2876.4,Net Banking,4.0,Delivered
ORD04234,2025-01-17,C1558,Female,38,Chennai,Top,T-Shirt,1,1499,5,1424.05,Card,4.0,Returned
ORD04235,2025-08-08,C1690,Male,38,Mumbai,Dress,Kurti,4,2499,0,9996.0,Card,4.6,Returned
ORD04236,2025-02-08,C1853,Male,35,Pune,Dress,Floral Dress,1,1999,20,1599.2,UPI,4.4,Cancelled
ORD04237,2025-12-29,C1113,Male,29,Hyderabad,Accessories,Scarf,1,799,20,639.2,Net Banking,4.2,Returned
ORD04238,2025-05-16,C1651,Male,37,Chennai,Dress,Maxi Dress,3,1999,5,5697.15,Cash,4.7,Delivered
ORD04239,2025-09-30,C1959,Female,43,Bengaluru,Top,Shirt,4,999,5,3796.2,Cash,4.2,Cancelled
ORD04240,2025-03-29,C1579,Male,47,Mumbai,Dress,Floral Dress,1,999,0,999.0,Cash,4.9,Delivered
ORD04241,2025-09-22,C1239,Female,47,Bengaluru,Dress,Kurti,4,1499,15,5096.6,UPI,4.2,Delivered
ORD04242,2025-04-25,C1648,Female,23,Chennai,Shoes,Sneakers,2,999,0,1998.0,Card,4.3,Delivered
ORD04243,2025-04-03,C1687,Male,45,Bengaluru,Dress,Maxi Dress,4,1999,5,7596.2,UPI,3.6,Cancelled
ORD04244,2025-03-19,C1603,Female,25,Chennai,Shoes,Sandals,2,499,0,998.0,Card,,Returned
